temperature,humidity,moisture,n,p,k,rainfall,ph,light_hours,light_intensity,rh,nitrogen,phosphorus,potassium,yield,n_ratio,p_ratio,k_ratio,ec,oc,om,zn,fe,cu,mn,sand,silt,clay,caco3,cec,output,s,b,soil type,crop type,fertilizer name,season,fertility,photoperiod,category_ph,soil_type
20.68934038,53.92,41.982000000000006,13.8,6.0,12.4,579.0639503,5.238210358,7.36270188,375.767956,69.27581574,188.8936567,78.05263467,199.5423489,28.72937567,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
20.55818767,54.0,39.82000000000001,16.8,6.0,15.2,508.8341229,5.663798881,6.822972154,332.0962676,71.76310128,187.289541,88.08659287,195.3327995,30.30674787,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
22.00621085,55.788,41.65599999999999,18.0,6.0,8.4,693.8500128,5.26924583,6.886451842,403.3242275,69.76450626,206.2071794,86.58272086,144.8610984,28.99426052,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
18.18184793,51.932,40.178,17.4,8.6,15.8,665.3663064,5.552435638,6.783592978,415.0193566,73.54296298,207.3988227,70.89855473,209.6952012,29.82677905,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
21.78977419,55.788,41.656000000000006,18.0,6.0,8.4,685.5221823,5.548628167,6.927898614,369.115352,73.96462756,201.3442429,74.13021822,165.338962,29.02703281,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
18.86046264,54.0,39.82000000000001,16.8,6.0,15.2,723.142586,5.602849554,6.658641836,453.7927167,69.20644004,180.8453748,72.05316945,195.594894,29.09094757,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
19.36943459,54.0,39.82000000000001,16.8,6.0,15.2,684.3734241,5.593755691,6.658455553,375.0940374,69.52015005,219.9527254,92.84458121,227.7140775,28.71147881,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
20.1541985,54.0,39.82000000000001,16.8,6.0,15.2,597.6369657,5.356078522,6.948592687,438.0053803,69.14027972,191.0087201,82.37527728,184.8606483,29.26495726,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
18.90824834,54.0,39.82000000000001,16.8,6.0,15.2,591.2583875,5.410208937,7.042449742,347.644371,72.22176253,197.0520044,92.28039468,151.6179149,29.22614248,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
20.72439155,53.92,41.982000000000006,13.8,6.0,12.4,623.2975013,5.712001281,6.739544444,423.1701013,71.17142499,219.970488,79.88897335,170.7959134,29.8898263,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
20.65215577,53.92,41.982000000000006,13.8,6.0,12.4,611.4214679,5.569914502,6.898728089,397.26872,67.83484203,219.4016038,83.41795464,171.297836,29.27531885,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
19.34348017,54.0,39.82000000000001,16.8,6.0,15.2,698.7632643,5.417013193,7.112023746,390.2295425,70.66005266,191.04836,88.38823907,164.7225189,29.19123689,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
17.89852114,51.932,40.178,17.4,8.6,15.8,690.7083937,5.630281673,6.999692026,410.2580506,70.64495084,186.4382223,83.06888903,198.6100745,28.8756687,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
20.58775165,54.0,39.82000000000001,16.8,6.0,15.2,679.3281808,5.465815899,7.415127198,439.27212,73.93639396,190.761703,83.17836327,167.3171443,28.88982473,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
22.46842636,53.876,47.19199999999999,22.2,4.2,7.8,554.634876,5.505872437,7.044283915,366.7623766,72.16194789,199.3019654,82.11928962,175.6298676,29.43761449,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
18.93494308,54.0,39.82000000000001,16.8,6.0,15.2,634.1724345,5.369628624,6.633962447,336.2216496,73.01111558,207.5360971,85.58356191,176.0290463,29.02737347,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
20.80874598,53.92,41.982000000000006,13.8,6.0,12.4,702.9024846,5.715884884,6.991547724,393.3366291,60.90134238,221.6869059,86.71247503,169.8540076,29.36947854,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
18.77419901,54.0,39.82000000000001,16.8,6.0,15.2,683.7486517,5.798056268,6.806983483,354.2977852,72.37991894,222.8478896,85.62581926,193.0520179,29.25480343,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
18.85786382,54.0,39.82000000000001,16.8,6.0,15.2,647.2442332,5.813028667,6.965561345,479.5938118,72.42972933,172.4294669,67.9353751,222.3578631,29.40997852,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
20.39232321,54.0,39.82000000000001,16.8,6.0,15.2,675.051224,5.386885674,6.933986954,461.4386938,73.05293356,213.234825,65.73045777,183.5502646,29.72211734,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
19.86399473,54.0,39.82000000000001,16.8,6.0,15.2,650.1562844,5.806446305,6.738297451,413.1793598,65.49329027,193.0142095,83.92752095,194.3316816,29.4819968,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
16.14160189,51.11,41.008,20.0,4.4,15.8,671.319881,5.463149234,6.975955783,414.2917451,72.906782,179.2493367,70.70240637,197.5875896,29.13292309,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
20.03017314,54.0,39.82000000000001,16.8,6.0,15.2,661.8665882,5.639049907,6.476170588,359.8092409,70.1728696,193.2238257,60.97637628,176.6281044,28.84376051,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
20.87580794,53.92,41.982000000000006,13.8,6.0,12.4,638.7389531,5.236101943,7.262875003,417.347111,69.96666242,197.3920054,87.04373961,202.1289599,28.32737057,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
18.60948967,54.0,39.82000000000001,16.8,6.0,15.2,635.5603196,5.396026119,6.801493629,487.730074,65.22543251,203.7702715,83.49883797,164.7126533,29.16690606,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
18.67945057,54.0,39.82000000000001,16.8,6.0,15.2,718.1683663,5.928134921,6.881198501,391.4000252,65.16730106,207.8854481,83.22637554,173.9662753,29.82002356,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
19.51102594,54.0,39.82000000000001,16.8,6.0,15.2,688.7546563,5.603988264,7.252412368,409.371491,73.26722804,204.2796237,91.58314807,178.3900487,28.82722118,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
18.43405489,54.0,39.82000000000001,16.8,6.0,15.2,741.3122048,5.485237794,7.421942707,493.298344,71.99529026,191.7858762,84.22680725,202.1776381,28.98898747,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
20.72965065,53.92,41.982000000000006,13.8,6.0,12.4,666.97603,5.837739276,6.768822385,353.7049787,70.84975935,216.0917021,81.79460253,186.0021468,29.03157611,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
20.12099681,54.0,39.82000000000001,16.8,6.0,15.2,599.1667313,5.623146212,6.926595168,414.1884949,71.42668334,211.6135898,69.27197971,157.4894423,29.68135566,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
18.25448396,51.932,40.178,17.4,8.6,15.8,641.7934733,5.49607204,6.834201865,469.0920781,69.66706038,192.548557,80.45329618,214.5367525,28.57645955,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
17.53066315,48.516000000000005,39.062,17.0,8.6,14.2,673.8214544,5.61328831,7.593721573,361.333485,74.50535097,173.7233137,84.73445687,213.29731,29.70777096,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
22.64603201,55.63199999999999,45.038,23.4,0.4,8.4,506.8310553,5.841555298,6.727560602,376.183619,65.70210627,204.4254925,87.30734036,201.0748157,29.14218987,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
20.1258783,54.0,39.82000000000001,16.8,6.0,15.2,596.6863871,5.902517841,7.068127843,344.8163253,72.02325996,202.7762832,85.95974725,151.1991457,29.23369254,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
19.07442201,54.0,39.82000000000001,16.8,6.0,15.2,631.4531214,5.53282499,7.104876963,388.808167,69.81615564,206.7416714,69.53837866,217.3342607,29.20302222,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
20.15916277,54.0,39.82000000000001,16.8,6.0,15.2,630.0113278,5.385763989,6.611122397,367.8417645,66.07221846,195.097692,84.22540932,207.6880741,29.56253416,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
21.71501928,53.92,41.982000000000006,13.8,6.0,12.4,693.14936,5.222639476,7.494907354,440.6416637,67.6684558,227.7756102,81.41598122,195.1015995,29.53884326,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
19.82791511,54.0,39.82000000000001,16.8,6.0,15.2,567.2044842,5.307473856,6.785004749,430.5503479,72.28823889,208.9410818,84.02137951,185.0565358,28.99677232,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
20.17103959,54.0,39.82000000000001,16.8,6.0,15.2,614.8681286,5.432505176,7.342353251,318.8605892,66.91251908,247.0785757,88.14058817,188.8394183,29.55865598,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
18.48040614,54.0,39.82000000000001,16.8,6.0,15.2,594.8508081,5.656232009,7.019150227,393.0948492,66.62163838,194.9224292,98.86616362,206.3786478,29.67871167,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
16.60804492,51.11,41.008,20.0,4.4,15.8,697.391135,5.611344547,7.087622665,407.4025856,68.06585876,181.6234357,65.94889954,175.6133946,28.84030795,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
19.1775879,54.0,39.82000000000001,16.8,6.0,15.2,686.5317262,5.873552784,7.277515942,351.8151673,68.07769597,180.0309009,82.76094167,204.5066512,29.78670762,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
22.15386701,55.788,41.65599999999999,18.0,6.0,8.4,624.6114559,5.575614238,6.493190601,370.0550123,75.74872617,175.2767497,95.77726901,220.585365,29.8077014,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
21.21976928,53.92,41.982000000000006,13.8,6.0,12.4,677.7329472,5.605392025,6.983413747,361.6103786,70.79159357,198.3898243,76.92308444,175.7224935,29.11584177,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
18.69618158,54.0,39.82000000000001,16.8,6.0,15.2,602.8508923,5.63414091,7.154809979,410.3352171,69.81562091,172.2934877,89.05856344,189.269323,29.132642,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
19.38441662,54.0,39.82000000000001,16.8,6.0,15.2,610.2772802,5.530934315,7.326562402,436.6793181,70.82792198,219.7670795,90.98943831,215.3109317,29.25269346,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
18.26831261,51.932,40.178,17.4,8.6,15.8,694.5016792,5.446681187,6.962160801,385.6856454,74.46000021,221.8717996,91.24374615,235.9297962,29.91429706,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
21.21267071,53.92,41.982000000000006,13.8,6.0,12.4,686.6319917,5.181651717,7.115552878,467.3542595,67.60893221,206.5529519,81.87919788,192.5516359,29.32729739,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
22.18131099,53.876,47.19199999999999,22.2,4.2,7.8,616.7153286,6.047310897,6.654488415,385.0014788,63.51814245,176.9744665,82.77467528,207.5925174,28.72733463,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
20.65757708,53.92,41.982000000000006,13.8,6.0,12.4,711.1490793,5.576353249,6.135815679,442.6689406,65.98486197,196.5411844,79.52358879,222.7323351,29.44290679,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
17.82733539,51.932,40.178,17.4,8.6,15.8,553.7488195,5.614377383,7.420741664,390.6346082,73.03716959,175.6857315,103.1766041,205.9043251,29.49299411,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
22.15997415,53.876,47.19199999999999,22.2,4.2,7.8,577.1048638,5.690450088,7.187109908,400.861497,75.06081099,181.5209837,88.55618988,184.3250019,29.28888328,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
18.63216144,54.0,39.82000000000001,16.8,6.0,15.2,683.558246,5.711393632,7.454286859,504.4680639,68.82829476,180.3285051,91.23447154,194.1767961,29.49414846,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
18.50437759,54.0,39.82000000000001,16.8,6.0,15.2,645.4276774,5.634005755,6.94583782,329.95307,69.23938839,183.8549119,81.57212234,235.73854,29.36441386,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
15.40950695,51.11,41.008,20.0,4.4,15.8,559.5598482,5.612056395,6.884075116,396.3204822,72.19260357,212.325819,74.54901518,252.8324235,29.4739762,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
21.49809497,53.92,41.982000000000006,13.8,6.0,12.4,647.0506406,5.578031941,6.779821704,405.1118056,64.97843642,209.9668786,89.09459459,176.7042927,29.17241211,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
18.29852393,51.932,40.178,17.4,8.6,15.8,731.0881946,5.574526517,6.629223014,417.685531,73.88069818,204.2831835,105.784111,181.421063,28.96656076,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
20.31427765,54.0,39.82000000000001,16.8,6.0,15.2,653.1474095,5.735727864,7.113848295,429.233982,74.80210771,197.8425489,78.22237625,180.3202312,29.79439827,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
20.96631136,53.92,41.982000000000006,13.8,6.0,12.4,612.9744108,5.619301113,7.519521584,400.0472363,66.1898883,174.5808366,84.40036897,198.8821358,28.99867882,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
20.39136843,54.0,39.82000000000001,16.8,6.0,15.2,694.1222573,5.44275697,7.739245305,394.6134179,66.86404553,190.4002724,75.60339516,214.4907918,28.82678085,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
22.6666013,53.498000000000005,47.31400000000001,23.2,0.6,14.4,564.8609184,5.561752547,6.745804371,422.2993338,77.95739408,198.5585123,86.16843818,182.7516362,29.44163267,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
21.09402771,53.92,41.982000000000006,13.8,6.0,12.4,648.3144626,5.426277248,7.660059008,420.8716542,65.91631392,197.43008,81.98181441,144.9960557,29.24474699,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,23.0,6.0,0.0,2.0,3.0,1.0,0.0
